index,age,workclass,fnlwgt,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
15783,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15784,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15785,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15786,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15787,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15788,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15789,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15790,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,High,Suppressed,Suppressed,1
15791,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15792,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15793,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Male,Suppressed,High,Suppressed,Suppressed,1
15794,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15795,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15796,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15797,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15798,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,0
15799,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15800,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15801,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15802,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15803,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15804,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15805,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15806,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15807,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15808,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15809,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15810,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,0
15811,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15812,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,0
15813,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15814,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15815,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15816,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15817,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15818,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15819,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Female,Suppressed,None,Suppressed,Suppressed,0
15820,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15821,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15822,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15823,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15824,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15825,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15826,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15827,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15828,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15829,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15830,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15831,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15832,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15833,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15834,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Female,Suppressed,None,Suppressed,Suppressed,0
15835,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15836,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15837,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15838,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15839,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15840,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15841,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15842,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15843,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15844,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15845,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Female,Suppressed,None,Suppressed,Suppressed,0
15847,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15848,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,Low,Suppressed,Suppressed,0
15849,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15850,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15851,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15852,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,High,Suppressed,Suppressed,1
15853,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15854,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15855,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15856,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15857,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15858,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,1
15859,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15860,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15861,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15862,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15863,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15864,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15865,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15866,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15867,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15868,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15869,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Female,Suppressed,None,Suppressed,Suppressed,1
15870,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Female,Suppressed,None,Suppressed,Suppressed,1
15871,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,1
15872,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15873,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15874,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15875,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,Low,Suppressed,Suppressed,0
15876,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15877,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,0
15878,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15879,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15880,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15881,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15882,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15883,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Female,Suppressed,None,Suppressed,Suppressed,0
15884,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Female,Suppressed,None,Suppressed,Suppressed,0
15885,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15886,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15887,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15888,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15889,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15890,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15891,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15892,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15893,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15894,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15895,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15896,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15897,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15898,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,1
15899,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15900,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15901,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15902,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15903,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,0
15904,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15905,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15906,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,1
15907,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,1
15908,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15909,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15910,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15911,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15912,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15913,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15914,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15915,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15916,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15917,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15918,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,0
15919,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15920,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,1
15921,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Female,Suppressed,None,Suppressed,Suppressed,0
15922,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15923,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15924,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15925,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,0
15926,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15927,[0:50),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Minority,Male,Suppressed,None,Suppressed,Suppressed,0
15928,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Female,Suppressed,None,Suppressed,Suppressed,0
15929,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15930,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15931,[50:100),Suppressed,[0:1500000),H.S. or less,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
15932,[0:50),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,0
15933,[50:100),Suppressed,[0:1500000),Further Studies,Suppressed,Suppressed,Majority,Male,Suppressed,None,Suppressed,Suppressed,1
