,A0_min,A0_max,A1_min,A1_max,A2_min,A2_max,A3_min,A3_max,A4_min,A4_max,A5_min,A5_max,A6_min,A6_max,A7_min,A7_max,A8_min,A8_max,A9_min,A9_max,A10_min,A10_max,A11_min,A11_max,A12_min,A12_max,A13_min,A13_max,A14_min,A14_max,A15_min,A15_max,A16_min,A16_max,A17_min,A17_max,A18_min,A18_max,A19_min,A19_max,class
4512,-1061,-1061,-2492,-2492,-1287,-1287,3676,3676,-1496,-1496,-776,-776,-2495,-2495,-3479,-3479,-4655,-4655,-3415,-3415,2115,2115,-3331,-3331,-818,-818,-413,-413,-243,-243,273,273,-207,-207,108,108,-2967,-2967,-422,-422,0
4513,38,38,-704,-704,1233,1233,1255,1255,279,279,2718,2718,3148,3148,-728,-728,-757,-757,347,347,133,133,647,647,177,177,-417,-417,708,708,-566,-566,1137,1137,-1035,-1035,426,426,-1026,-1026,1
4514,126,126,-93,-93,-592,-592,-766,-766,-338,-338,8,8,1642,1642,832,832,195,195,-1083,-1083,527,527,-526,-526,-98,-98,828,828,478,478,1852,1852,1883,1883,-113,-113,162,162,751,751,1
4515,-892,-892,1071,1071,807,807,715,715,-1294,-1294,728,728,-373,-373,1814,1814,-144,-144,-1681,-1681,4,4,-1222,-1222,772,772,1646,1646,1112,1112,401,401,945,945,446,446,824,824,-214,-214,1
4516,1844,1844,138,138,467,467,1311,1311,223,223,914,914,513,513,826,826,-223,-223,1371,1371,682,682,-1136,-1136,358,358,192,192,-408,-408,408,408,184,184,-1035,-1035,2459,2459,2502,2502,1
4517,-102,-102,1206,1206,-344,-344,2399,2399,-2246,-2246,2234,2234,-3945,-3945,1126,1126,1375,1375,-1577,-1577,-147,-147,-2019,-2019,-862,-862,435,435,-279,-279,-127,-127,2074,2074,-691,-691,-1286,-1286,1889,1889,0
4518,-1722,-1722,-475,-475,-1802,-1802,2671,2671,154,154,-707,-707,2877,2877,4059,4059,-204,-204,-136,-136,-244,-244,-529,-529,1032,1032,1716,1716,4137,4137,2564,2564,-269,-269,1374,1374,-5143,-5143,-44,-44,0
4519,-214,-214,1197,1197,235,235,227,227,-568,-568,1288,1288,1222,1222,2773,2773,1504,1504,1848,1848,-826,-826,-153,-153,126,126,-6,-6,52,52,-768,-768,193,193,175,175,-2431,-2431,748,748,1
4520,141,141,-379,-379,-101,-101,1058,1058,-601,-601,2664,2664,756,756,-117,-117,-8,-8,101,101,-586,-586,-1609,-1609,-1144,-1144,2745,2745,1139,1139,-1088,-1088,-313,-313,414,414,1728,1728,1052,1052,1
4521,246,246,-213,-213,-263,-263,39,39,177,177,104,104,787,787,1187,1187,981,981,-129,-129,17,17,1198,1198,-112,-112,713,713,1745,1745,534,534,278,278,591,591,2235,2235,944,944,1
4522,972,972,917,917,1594,1594,-24,-24,2132,2132,-302,-302,-122,-122,89,89,-396,-396,41,41,1926,1926,626,626,-452,-452,21,21,1794,1794,-766,-766,-17,-17,654,654,-331,-331,469,469,1
4523,58,58,1727,1727,-1358,-1358,1534,1534,2458,2458,101,101,-92,-92,54,54,-2224,-2224,741,741,1175,1175,1894,1894,-508,-508,-24,-24,518,518,-1363,-1363,251,251,-451,-451,1989,1989,-47,-47,1
4524,-702,-702,14,14,-1403,-1403,156,156,15,15,9,9,-107,-107,-804,-804,64,64,1067,1067,-1477,-1477,521,521,349,349,-646,-646,1177,1177,-775,-775,158,158,-122,-122,519,519,-267,-267,1
4525,-107,-107,-1208,-1208,142,142,1917,1917,141,141,67,67,1362,1362,1137,1137,-312,-312,8,8,-2031,-2031,1364,1364,876,876,33,33,-523,-523,-1115,-1115,-946,-946,-1343,-1343,794,794,458,458,1
4526,-342,-342,-496,-496,92,92,-1934,-1934,441,441,48,48,859,859,-124,-124,-208,-208,513,513,-634,-634,439,439,-1365,-1365,866,866,392,392,-213,-213,69,69,2769,2769,1374,1374,272,272,1
4527,-119,-119,205,205,2235,2235,1084,1084,1066,1066,-782,-782,1447,1447,-736,-736,418,418,-316,-316,1304,1304,769,769,603,603,-77,-77,2209,2209,-1376,-1376,-619,-619,-1084,-1084,-668,-668,97,97,1
4528,1197,1197,785,785,3301,3301,-133,-133,-151,-151,1454,1454,-875,-875,1801,1801,1459,1459,2502,2502,-33,-33,308,308,-1355,-1355,3677,3677,4088,4088,2113,2113,149,149,-3919,-3919,-629,-629,357,357,0
4529,-2799,-2799,2139,2139,1941,1941,-604,-604,-4665,-4665,-265,-265,-1602,-1602,121,121,-2024,-2024,252,252,2539,2539,-423,-423,4157,4157,-739,-739,524,524,1447,1447,155,155,53,53,-2354,-2354,3423,3423,0
4530,1824,1824,359,359,-979,-979,776,776,55,55,119,119,398,398,1564,1564,-214,-214,1416,1416,744,744,32,32,1524,1524,1203,1203,-48,-48,1141,1141,788,788,1682,1682,-15,-15,-399,-399,1
4531,612,612,1066,1066,-1907,-1907,-1832,-1832,-4017,-4017,19,19,347,347,263,263,-548,-548,1015,1015,-2775,-2775,1586,1586,77,77,143,143,982,982,1606,1606,-1263,-1263,168,168,1096,1096,-181,-181,0
4532,-794,-794,-1181,-1181,-2301,-2301,-1005,-1005,-2523,-2523,2326,2326,896,896,-644,-644,-3182,-3182,-1939,-1939,-226,-226,768,768,-2,-2,392,392,1506,1506,-925,-925,-1849,-1849,-1105,-1105,-4337,-4337,-48,-48,0
4533,1112,1112,643,643,-21,-21,-102,-102,785,785,1384,1384,219,219,233,233,-662,-662,599,599,-363,-363,-371,-371,1538,1538,1778,1778,2099,2099,-495,-495,374,374,1121,1121,919,919,1874,1874,1
4534,-88,-88,-223,-223,1154,1154,1264,1264,-3027,-3027,2201,2201,-2894,-2894,-2182,-2182,-276,-276,-446,-446,631,631,3271,3271,2533,2533,-254,-254,28,28,-204,-204,991,991,1126,1126,-233,-233,-229,-229,0
4535,665,665,792,792,-4,-4,-1086,-1086,217,217,835,835,705,705,-43,-43,1333,1333,781,781,15,15,497,497,-358,-358,1505,1505,2298,2298,-114,-114,615,615,1066,1066,1751,1751,1368,1368,1
4536,-342,-342,274,274,427,427,-31,-31,1113,1113,-44,-44,-732,-732,-466,-466,-1468,-1468,379,379,68,68,-32,-32,84,84,956,956,1262,1262,566,566,-673,-673,152,152,-413,-413,97,97,1
4537,255,255,-1452,-1452,-2489,-2489,-787,-787,-367,-367,-4248,-4248,958,958,286,286,3062,3062,316,316,-398,-398,-305,-305,-1385,-1385,-4297,-4297,866,866,-904,-904,2212,2212,1712,1712,-2261,-2261,1321,1321,0
4538,-8,-8,3164,3164,-2678,-2678,2723,2723,-186,-186,-798,-798,2495,2495,-797,-797,3411,3411,-2148,-2148,-6274,-6274,-1305,-1305,289,289,-306,-306,198,198,-1448,-1448,2741,2741,2206,2206,-1149,-1149,4806,4806,0
4539,-378,-378,-159,-159,1902,1902,1015,1015,2619,2619,-352,-352,1947,1947,1712,1712,-147,-147,245,245,-9,-9,664,664,1088,1088,-1044,-1044,-429,-429,591,591,638,638,-858,-858,-355,-355,293,293,1
4540,4018,4018,3957,3957,618,618,2109,2109,-193,-193,-1024,-1024,-1089,-1089,-231,-231,-2662,-2662,-4115,-4115,-1009,-1009,1245,1245,-842,-842,1291,1291,-334,-334,1549,1549,-721,-721,1691,1691,-607,-607,-742,-742,0
4541,-47,-47,-889,-889,-6127,-6127,-2023,-2023,1525,1525,-1322,-1322,209,209,687,687,15,15,-16,-16,-4484,-4484,2044,2044,223,223,-256,-256,-536,-536,1196,1196,1007,1007,2973,2973,589,589,52,52,0
4542,1039,1039,67,67,-37,-37,1112,1112,349,349,-607,-607,173,173,872,872,-846,-846,696,696,-43,-43,1389,1389,-202,-202,1364,1364,1146,1146,-159,-159,878,878,523,523,2331,2331,2451,2451,1
4543,273,273,1218,1218,186,186,-205,-205,3316,3316,565,565,-354,-354,936,936,921,921,-374,-374,774,774,-616,-616,-1848,-1848,-123,-123,-3,-3,2296,2296,579,579,2263,2263,15,15,-25,-25,1
4544,1134,1134,-1502,-1502,452,452,1152,1152,-1892,-1892,4305,4305,-588,-588,-1441,-1441,1363,1363,-726,-726,194,194,-959,-959,78,78,-982,-982,-1248,-1248,629,629,-5074,-5074,-982,-982,-177,-177,-1033,-1033,0
4545,181,181,14,14,-37,-37,-412,-412,242,242,1191,1191,224,224,2009,2009,571,571,1818,1818,-678,-678,-399,-399,1998,1998,138,138,1257,1257,528,528,64,64,1947,1947,442,442,-181,-181,1
4546,-2318,-2318,-3014,-3014,-2398,-2398,-2639,-2639,-998,-998,-1428,-1428,2958,2958,1224,1224,-207,-207,224,224,1336,1336,117,117,2153,2153,-4449,-4449,82,82,777,777,1124,1124,-2052,-2052,-387,-387,-1409,-1409,0
4547,-2743,-2743,5191,5191,-3631,-3631,33,33,866,866,-2362,-2362,-1912,-1912,915,915,2958,2958,-75,-75,-132,-132,-2354,-2354,1259,1259,-884,-884,-1028,-1028,4994,4994,-2224,-2224,-1206,-1206,-2394,-2394,-3549,-3549,0
4548,1624,1624,-1049,-1049,-792,-792,-864,-864,-1422,-1422,-3672,-3672,-3418,-3418,-147,-147,61,61,-675,-675,-608,-608,1099,1099,1764,1764,5,5,-2355,-2355,-624,-624,654,654,1763,1763,2821,2821,595,595,0
4549,203,203,244,244,-94,-94,538,538,-126,-126,1182,1182,-221,-221,-238,-238,686,686,422,422,558,558,-78,-78,643,643,-14,-14,523,523,1581,1581,-272,-272,79,79,-1685,-1685,623,623,1
4550,-3065,-3065,3951,3951,27,27,-103,-103,2379,2379,-522,-522,-73,-73,-92,-92,-47,-47,-1615,-1615,-1097,-1097,-2539,-2539,1905,1905,327,327,2306,2306,-1724,-1724,-779,-779,-1294,-1294,-1042,-1042,-601,-601,0
4551,171,171,354,354,133,133,-35,-35,-149,-149,994,994,1229,1229,-1773,-1773,539,539,983,983,2127,2127,-518,-518,786,786,1976,1976,2377,2377,1893,1893,-1937,-1937,-3091,-3091,-213,-213,-1158,-1158,0
4552,923,923,-2059,-2059,-885,-885,-1579,-1579,372,372,61,61,-79,-79,957,957,1844,1844,1583,1583,496,496,-469,-469,438,438,-1801,-1801,1317,1317,1045,1045,68,68,-843,-843,-152,-152,163,163,1
4553,-3565,-3565,1211,1211,555,555,-4338,-4338,1238,1238,431,431,-1557,-1557,-2982,-2982,-2945,-2945,473,473,1172,1172,1194,1194,134,134,554,554,503,503,-409,-409,-1066,-1066,-786,-786,3,3,323,323,0
4554,-3564,-3564,-1083,-1083,788,788,-958,-958,-2662,-2662,-308,-308,2066,2066,-8,-8,763,763,-4107,-4107,1537,1537,-2486,-2486,572,572,-2453,-2453,1095,1095,-715,-715,432,432,-819,-819,2751,2751,-3704,-3704,0
4555,-523,-523,1219,1219,-375,-375,633,633,914,914,1659,1659,-115,-115,1082,1082,-72,-72,841,841,173,173,372,372,-649,-649,829,829,-705,-705,15,15,607,607,1215,1215,-2299,-2299,168,168,1
4556,-2074,-2074,966,966,2251,2251,-4482,-4482,-2943,-2943,-1058,-1058,1866,1866,-2033,-2033,-241,-241,1195,1195,-164,-164,373,373,-518,-518,714,714,2042,2042,969,969,-3065,-3065,-3561,-3561,3039,3039,-2661,-2661,0
4557,-1229,-1229,1285,1285,-583,-583,1453,1453,678,678,1254,1254,251,251,1607,1607,-1619,-1619,866,866,637,637,395,395,838,838,-569,-569,1795,1795,292,292,105,105,1254,1254,1521,1521,196,196,1
4558,2671,2671,-29,-29,484,484,274,274,493,493,-463,-463,434,434,167,167,-117,-117,673,673,103,103,538,538,813,813,-1283,-1283,-425,-425,-459,-459,-1452,-1452,-664,-664,-12,-12,1718,1718,1
4559,-3776,-3776,-1295,-1295,-669,-669,-2805,-2805,-928,-928,-933,-933,935,935,1894,1894,-37,-37,-1577,-1577,41,41,2182,2182,1,1,-432,-432,404,404,1283,1283,-3479,-3479,-997,-997,-1856,-1856,1784,1784,0
4560,-1459,-1459,1074,1074,-708,-708,-727,-727,1538,1538,1687,1687,256,256,1754,1754,659,659,83,83,-1286,-1286,764,764,544,544,108,108,1368,1368,266,266,2969,2969,2131,2131,911,911,718,718,1
4561,-533,-533,1191,1191,564,564,-296,-296,-319,-319,-634,-634,1206,1206,-216,-216,324,324,146,146,-65,-65,765,765,142,142,965,965,-316,-316,993,993,2311,2311,438,438,31,31,-397,-397,1
4562,594,594,-365,-365,1047,1047,376,376,519,519,848,848,-717,-717,48,48,1498,1498,-1107,-1107,1572,1572,-1179,-1179,1101,1101,-275,-275,266,266,-375,-375,-93,-93,2049,2049,-923,-923,-409,-409,1
4563,2558,2558,403,403,-1386,-1386,234,234,1438,1438,242,242,1165,1165,-1637,-1637,-4291,-4291,-1234,-1234,-2647,-2647,-2863,-2863,2843,2843,531,531,-2233,-2233,-567,-567,-1414,-1414,-974,-974,-234,-234,-513,-513,0
4564,313,313,2522,2522,2327,2327,7,7,874,874,54,54,378,378,-11,-11,-668,-668,-814,-814,-329,-329,-17,-17,-212,-212,-837,-837,-2768,-2768,-338,-338,3014,3014,171,171,568,568,136,136,0
4565,1567,1567,-1166,-1166,-2226,-2226,3559,3559,175,175,3309,3309,-924,-924,-2072,-2072,145,145,-1618,-1618,-538,-538,888,888,2724,2724,3195,3195,-1925,-1925,-1361,-1361,1258,1258,-1499,-1499,4141,4141,1229,1229,0
4566,543,543,489,489,2561,2561,582,582,2529,2529,565,565,-9,-9,294,294,554,554,-221,-221,-1272,-1272,-17,-17,1247,1247,-269,-269,1244,1244,1552,1552,-268,-268,589,589,518,518,-2166,-2166,1
4567,342,342,756,756,823,823,-16,-16,3497,3497,-8,-8,548,548,1781,1781,1867,1867,-935,-935,-427,-427,341,341,-1239,-1239,468,468,-443,-443,-963,-963,62,62,46,46,1189,1189,-1186,-1186,1
4568,683,683,342,342,-941,-941,1678,1678,-61,-61,-624,-624,1248,1248,25,25,408,408,3228,3228,-395,-395,619,619,1225,1225,1223,1223,876,876,534,534,-178,-178,674,674,1888,1888,-997,-997,1
4569,1194,1194,47,47,1974,1974,2981,2981,-482,-482,906,906,211,211,-757,-757,-3599,-3599,-3744,-3744,-8,-8,-2775,-2775,-1612,-1612,-23,-23,3292,3292,-116,-116,-112,-112,-673,-673,1356,1356,-573,-573,0
4570,67,67,2266,2266,-895,-895,-809,-809,-1164,-1164,-1573,-1573,2529,2529,-4126,-4126,2334,2334,-678,-678,1423,1423,-607,-607,1853,1853,891,891,-2217,-2217,17,17,1713,1713,3082,3082,725,725,1977,1977,0
4571,701,701,2285,2285,-1718,-1718,1462,1462,-365,-365,1313,1313,327,327,-4,-4,-357,-357,1923,1923,999,999,2798,2798,1106,1106,1028,1028,1498,1498,273,273,433,433,-1506,-1506,418,418,652,652,1
4572,642,642,997,997,-202,-202,726,726,-136,-136,-341,-341,1385,1385,1454,1454,993,993,1685,1685,31,31,-1002,-1002,1905,1905,901,901,308,308,794,794,1601,1601,-51,-51,1403,1403,-699,-699,1
4573,917,917,1118,1118,-1061,-1061,-114,-114,-884,-884,1027,1027,686,686,-12,-12,-1121,-1121,145,145,148,148,1529,1529,69,69,1864,1864,1034,1034,1423,1423,-51,-51,5,5,-1233,-1233,1199,1199,1
4574,-505,-505,672,672,547,547,2351,2351,762,762,-482,-482,-47,-47,574,574,-84,-84,3339,3339,732,732,126,126,189,189,1094,1094,-637,-637,205,205,2115,2115,58,58,968,968,-235,-235,1
4575,562,562,3464,3464,1966,1966,169,169,576,576,253,253,-258,-258,38,38,72,72,1104,1104,-1516,-1516,888,888,1014,1014,34,34,45,45,1455,1455,974,974,1419,1419,-1023,-1023,22,22,1
4576,597,597,-2872,-2872,244,244,-335,-335,576,576,13,13,1246,1246,1595,1595,67,67,3026,3026,-513,-513,235,235,158,158,2339,2339,1017,1017,-1976,-1976,883,883,-124,-124,-33,-33,1598,1598,1
4577,214,214,571,571,-141,-141,799,799,96,96,194,194,-911,-911,1954,1954,-1388,-1388,906,906,-5,-5,1577,1577,74,74,1238,1238,-274,-274,-19,-19,848,848,393,393,797,797,-1408,-1408,1
4578,44,44,-254,-254,1,1,759,759,-1786,-1786,3693,3693,1124,1124,-2792,-2792,-421,-421,-4438,-4438,976,976,-588,-588,1597,1597,-1106,-1106,-1996,-1996,-1177,-1177,4843,4843,696,696,123,123,1262,1262,0
4579,1136,1136,869,869,28,28,-27,-27,14,14,1517,1517,454,454,543,543,306,306,115,115,614,614,-208,-208,739,739,2593,2593,629,629,2,2,-348,-348,-632,-632,465,465,164,164,1
4580,-1523,-1523,1195,1195,1774,1774,1797,1797,2952,2952,1088,1088,867,867,94,94,-545,-545,-1589,-1589,71,71,-27,-27,2105,2105,-766,-766,1602,1602,1537,1537,-195,-195,-768,-768,876,876,-49,-49,1
4581,-923,-923,296,296,-464,-464,-266,-266,286,286,422,422,1763,1763,93,93,582,582,948,948,545,545,666,666,-669,-669,1432,1432,1308,1308,85,85,558,558,2451,2451,-621,-621,209,209,1
4582,2282,2282,1517,1517,1665,1665,8,8,894,894,-695,-695,-11,-11,-1107,-1107,1009,1009,-316,-316,208,208,-46,-46,803,803,-8,-8,2357,2357,-891,-891,-517,-517,124,124,117,117,978,978,1
4583,285,285,588,588,-809,-809,537,537,-1149,-1149,1182,1182,1548,1548,49,49,1008,1008,-632,-632,1651,1651,-227,-227,-88,-88,1759,1759,353,353,365,365,1295,1295,1512,1512,-336,-336,253,253,1
4584,1301,1301,3244,3244,175,175,-1447,-1447,-117,-117,-216,-216,74,74,-1375,-1375,1033,1033,-37,-37,1348,1348,2627,2627,1577,1577,802,802,3294,3294,-11,-11,-939,-939,-2029,-2029,376,376,-702,-702,0
4585,1107,1107,783,783,1055,1055,-24,-24,1854,1854,714,714,1951,1951,1653,1653,1855,1855,631,631,-1593,-1593,44,44,88,88,402,402,34,34,-161,-161,952,952,-185,-185,547,547,-192,-192,1
4586,-2237,-2237,-257,-257,-1217,-1217,-536,-536,-76,-76,1157,1157,3189,3189,-4183,-4183,-859,-859,-4877,-4877,443,443,2247,2247,-503,-503,-232,-232,-859,-859,-2622,-2622,1253,1253,83,83,1715,1715,274,274,0
4587,-1428,-1428,-954,-954,1894,1894,631,631,-19,-19,1633,1633,-234,-234,1219,1219,1936,1936,-349,-349,869,869,2246,2246,1688,1688,52,52,426,426,-245,-245,341,341,142,142,1678,1678,-432,-432,1
4588,3468,3468,929,929,2088,2088,154,154,-1228,-1228,448,448,-635,-635,-31,-31,1215,1215,14,14,-3511,-3511,-162,-162,-2709,-2709,3436,3436,-607,-607,2,2,-502,-502,323,323,31,31,-518,-518,0
4589,-1162,-1162,-584,-584,82,82,-2006,-2006,-1382,-1382,-478,-478,-1903,-1903,-2792,-2792,146,146,-1186,-1186,-1517,-1517,-1468,-1468,129,129,-1165,-1165,1863,1863,-3158,-3158,1053,1053,-1124,-1124,851,851,194,194,0
4590,1262,1262,113,113,368,368,1904,1904,1325,1325,574,574,-1401,-1401,955,955,211,211,-381,-381,-559,-559,1376,1376,457,457,783,783,-902,-902,-1427,-1427,704,704,5,5,-57,-57,134,134,1
4591,3091,3091,-2402,-2402,18,18,-2342,-2342,-2254,-2254,-2881,-2881,416,416,-1965,-1965,-1924,-1924,452,452,2994,2994,-137,-137,-2192,-2192,2795,2795,2841,2841,-1426,-1426,-187,-187,16,16,-537,-537,-4327,-4327,0
4592,1829,1829,-219,-219,-232,-232,-1281,-1281,-3155,-3155,-745,-745,-2494,-2494,469,469,-1971,-1971,-81,-81,1621,1621,1878,1878,-1608,-1608,3534,3534,-1215,-1215,-39,-39,1,1,1288,1288,-1119,-1119,1231,1231,0
4593,1321,1321,713,713,162,162,14,14,-206,-206,1068,1068,47,47,27,27,311,311,635,635,2505,2505,875,875,1151,1151,536,536,1512,1512,711,711,1555,1555,556,556,-23,-23,-776,-776,1
4594,2665,2665,789,789,959,959,901,901,1536,1536,482,482,1331,1331,271,271,213,213,-776,-776,924,924,943,943,388,388,231,231,62,62,517,517,121,121,-65,-65,-1327,-1327,575,575,1
4595,-196,-196,722,722,-626,-626,-634,-634,986,986,914,914,-257,-257,1385,1385,154,154,-191,-191,1004,1004,-9,-9,1128,1128,1968,1968,-786,-786,-297,-297,718,718,422,422,-698,-698,1035,1035,1
4596,1221,1221,31,31,792,792,-2883,-2883,-982,-982,16,16,2142,2142,1224,1224,72,72,3736,3736,1853,1853,-867,-867,-1402,-1402,812,812,2562,2562,1315,1315,929,929,2016,2016,-2186,-2186,-5948,-5948,0
4597,-921,-921,-2024,-2024,951,951,2017,2017,1034,1034,558,558,2134,2134,206,206,-145,-145,199,199,1859,1859,459,459,535,535,2217,2217,582,582,549,549,121,121,-967,-967,1962,1962,2123,2123,1
4598,2305,2305,-304,-304,2405,2405,2578,2578,282,282,-3896,-3896,-2242,-2242,3205,3205,-598,-598,-1366,-1366,-391,-391,1722,1722,-1898,-1898,-299,-299,45,45,1605,1605,-242,-242,-2029,-2029,-742,-742,3338,3338,0
4599,181,181,767,767,455,455,-468,-468,533,533,1024,1024,-369,-369,867,867,-996,-996,-2004,-2004,-1937,-1937,-684,-684,778,778,-653,-653,963,963,-1,-1,-161,-161,601,601,-476,-476,-728,-728,1
4600,852,852,-783,-783,-2565,-2565,-1896,-1896,161,161,91,91,1798,1798,37,37,1876,1876,-3914,-3914,-1137,-1137,-18,-18,-1425,-1425,-1583,-1583,806,806,-823,-823,65,65,529,529,-2058,-2058,-74,-74,0
4601,-673,-673,-543,-543,-1027,-1027,1395,1395,141,141,719,719,552,552,-1785,-1785,-24,-24,-1342,-1342,281,281,-23,-23,-1396,-1396,-108,-108,2996,2996,544,544,-1079,-1079,1325,1325,1444,1444,291,291,1
4602,-1154,-1154,1347,1347,359,359,21,21,-25,-25,412,412,-617,-617,-3431,-3431,191,191,-2771,-2771,385,385,131,131,-1405,-1405,-73,-73,3638,3638,-2234,-2234,874,874,2479,2479,2342,2342,-137,-137,0
4603,-2423,-2423,214,214,-1484,-1484,-134,-134,-287,-287,627,627,-479,-479,382,382,444,444,1995,1995,-1374,-1374,474,474,169,169,-438,-438,5075,5075,-89,-89,2634,2634,1598,1598,-962,-962,2681,2681,0
4604,-696,-696,-17,-17,1753,1753,88,88,496,496,1102,1102,1619,1619,-1115,-1115,249,249,-208,-208,-97,-97,523,523,36,36,26,26,-439,-439,3331,3331,203,203,499,499,973,973,2518,2518,1
4605,-1612,-1612,105,105,864,864,-156,-156,395,395,413,413,1277,1277,-214,-214,336,336,1016,1016,-214,-214,-247,-247,631,631,2257,2257,-673,-673,949,949,1125,1125,1276,1276,-539,-539,1758,1758,1
4606,1077,1077,1547,1547,1229,1229,-1027,-1027,-289,-289,-293,-293,-192,-192,-289,-289,1294,1294,-2765,-2765,-1194,-1194,1276,1276,1336,1336,1627,1627,-708,-708,-3444,-3444,1827,1827,25,25,5126,5126,918,918,0
4607,2188,2188,-2428,-2428,2011,2011,1505,1505,-194,-194,549,549,1736,1736,1601,1601,1272,1272,71,71,1166,1166,39,39,-162,-162,-113,-113,84,84,-65,-65,2954,2954,-961,-961,162,162,707,707,1
4608,1404,1404,392,392,-547,-547,759,759,395,395,209,209,64,64,-935,-935,2046,2046,646,646,-177,-177,568,568,-44,-44,-404,-404,1792,1792,128,128,885,885,1609,1609,607,607,597,597,1
4609,-1032,-1032,307,307,1156,1156,426,426,-2056,-2056,337,337,453,453,1326,1326,-1971,-1971,-927,-927,1499,1499,-48,-48,818,818,315,315,-2,-2,2691,2691,-246,-246,426,426,719,719,57,57,1
4610,1281,1281,2405,2405,2324,2324,-1759,-1759,-623,-623,1128,1128,-1648,-1648,2138,2138,708,708,1218,1218,1004,1004,-322,-322,-232,-232,1279,1279,945,945,-403,-403,537,537,2682,2682,131,131,1434,1434,0
4611,664,664,-2545,-2545,-667,-667,2032,2032,962,962,-1597,-1597,533,533,422,422,1001,1001,1438,1438,1502,1502,-12,-12,486,486,-142,-142,97,97,414,414,-914,-914,-384,-384,-272,-272,1216,1216,1
4612,121,121,164,164,-312,-312,1179,1179,1406,1406,1204,1204,774,774,1265,1265,2671,2671,842,842,1196,1196,176,176,677,677,1008,1008,1094,1094,569,569,842,842,-1119,-1119,3332,3332,169,169,1
4613,132,132,-1394,-1394,679,679,1865,1865,-1286,-1286,-1962,-1962,77,77,-224,-224,281,281,1768,1768,-122,-122,266,266,-847,-847,911,911,1856,1856,-373,-373,-762,-762,973,973,-3528,-3528,-95,-95,0
4614,-113,-113,-165,-165,-635,-635,107,107,-343,-343,216,216,844,844,1032,1032,439,439,-2094,-2094,1248,1248,2,2,-1079,-1079,661,661,1241,1241,2625,2625,-19,-19,-147,-147,616,616,-77,-77,1
4615,429,429,429,429,964,964,933,933,1132,1132,2345,2345,219,219,1,1,11,11,-99,-99,1875,1875,1408,1408,301,301,859,859,1512,1512,433,433,695,695,49,49,1587,1587,398,398,1
4616,697,697,-1441,-1441,1225,1225,128,128,1163,1163,222,222,62,62,-384,-384,8,8,36,36,-283,-283,646,646,1143,1143,245,245,525,525,163,163,-132,-132,163,163,855,855,-348,-348,1
4617,2484,2484,134,134,-1118,-1118,-208,-208,1939,1939,-2591,-2591,-617,-617,2982,2982,-2574,-2574,-815,-815,-1062,-1062,-2056,-2056,-3562,-3562,-396,-396,414,414,-619,-619,-2444,-2444,-2217,-2217,-77,-77,156,156,0
4618,172,172,-2304,-2304,1245,1245,2142,2142,-644,-644,4415,4415,-4684,-4684,1455,1455,-31,-31,-2393,-2393,2271,2271,-46,-46,392,392,265,265,1278,1278,-2652,-2652,-253,-253,1731,1731,2617,2617,-1674,-1674,0
4619,-723,-723,1547,1547,348,348,-479,-479,-1136,-1136,1117,1117,1341,1341,65,65,408,408,235,235,1548,1548,288,288,858,858,1008,1008,806,806,1674,1674,381,381,-69,-69,1546,1546,922,922,1
4620,1481,1481,477,477,-378,-378,-1826,-1826,1124,1124,4818,4818,3105,3105,-1523,-1523,-4,-4,-22,-22,-1551,-1551,2806,2806,-7,-7,1094,1094,-7342,-7342,674,674,1513,1513,-1848,-1848,-3632,-3632,2176,2176,0
4621,-2222,-2222,39,39,-2161,-2161,-527,-527,-246,-246,2884,2884,7,7,518,518,1054,1054,-387,-387,587,587,-2873,-2873,-2007,-2007,-419,-419,-1263,-1263,348,348,-517,-517,421,421,-2687,-2687,44,44,0
4622,89,89,-993,-993,2062,2062,1989,1989,5088,5088,-44,-44,44,44,-177,-177,273,273,-2312,-2312,2241,2241,217,217,1161,1161,438,438,589,589,656,656,-2045,-2045,-1285,-1285,1677,1677,-1638,-1638,0
4623,-2714,-2714,-294,-294,-958,-958,708,708,1634,1634,-4,-4,-663,-663,1311,1311,-3128,-3128,-65,-65,-6,-6,3663,3663,293,293,-1531,-1531,1706,1706,724,724,2265,2265,-452,-452,14,14,703,703,0
4624,-1003,-1003,2397,2397,-183,-183,-24,-24,464,464,-85,-85,2118,2118,119,119,6,6,-113,-113,2591,2591,-504,-504,-537,-537,224,224,-3,-3,1389,1389,2182,2182,976,976,491,491,-1227,-1227,1
4625,-1009,-1009,516,516,652,652,1336,1336,-269,-269,-102,-102,886,886,1982,1982,-286,-286,165,165,1523,1523,-131,-131,133,133,1054,1054,-193,-193,-292,-292,1349,1349,-563,-563,58,58,806,806,1
4626,-3428,-3428,77,77,-383,-383,-246,-246,347,347,-994,-994,1221,1221,-554,-554,2109,2109,-1088,-1088,-1105,-1105,-1241,-1241,-1754,-1754,2327,2327,-1603,-1603,974,974,-13,-13,1132,1132,-1643,-1643,-888,-888,0
